Karl Alzner,WSH,D,2016-12-13,false,NYI,0,0,-1,0,0,0,0,0,0,0,1,0.0,1171,27,3,0,2,0,1,0,0,0
Karl Alzner,WSH,D,2016-11-08,false,SJS,0,0,-1,0,0,0,0,0,0,0,2,0.0,1144,24,1,0,0,0,1,0,0,0
Karl Alzner,WSH,D,2016-12-21,false,PHI,0,0,-1,0,0,0,0,0,0,0,3,0.0,1367,29,4,2,0,0,0,0,0,0
Karl Alzner,WSH,D,2016-11-16,false,PIT,0,0,2,2,0,0,0,0,0,0,2,0.0,1044,22,1,1,0,0,0,0,0,0
Karl Alzner,WSH,D,2016-11-25,false,BUF,0,0,0,0,0,0,0,0,0,0,0,0.0,1184,25,3,3,0,2,0,0,0,0
Karl Alzner,WSH,D,2016-12-01,false,NYI,0,0,0,0,0,0,0,0,0,0,1,0.0,1063,20,0,3,1,1,0,0,0,0
Karl Alzner,WSH,D,2016-12-05,false,BUF,0,0,-2,0,0,0,0,0,0,0,0,0.0,1305,28,0,3,1,1,0,0,0,0
Karl Alzner,WSH,D,2016-10-26,false,EDM,0,0,0,0,0,0,0,0,0,0,3,0.0,1166,26,0,3,1,1,0,0,0,0
Karl Alzner,WSH,D,2016-10-22,false,NYR,0,0,-1,2,0,0,0,0,0,0,1,0.0,1092,23,1,2,0,0,0,0,0,0
Karl Alzner,WSH,D,2016-12-29,false,NJD,0,0,1,2,0,0,0,0,0,0,1,0.0,1128,24,1,2,0,0,0,0,0,0
Karl Alzner,WSH,D,2016-12-09,false,BUF,0,0,2,0,0,0,0,0,0,0,1,0.0,1253,28,1,2,0,1,0,0,0,0
Josh Anderson,CBJ,R,2016-10-25,false,LAK,0,0,0,2,0,0,0,0,0,0,1,0.0,895,22,1,0,1,0,0,0,0,0
Josh Anderson,CBJ,R,2016-12-03,false,ARI,0,0,-1,4,0,0,0,0,0,0,4,0.0,713,18,2,0,1,1,0,0,0,0
Josh Anderson,CBJ,R,2016-10-27,false,SJS,0,0,0,0,0,0,0,0,0,0,1,0.0,710,16,3,1,1,0,0,0,0,0
Josh Anderson,CBJ,R,2016-12-01,false,COL,0,0,0,0,0,0,0,0,0,0,2,0.0,802,17,3,1,0,0,0,0,3,0
Josh Anderson,CBJ,R,2016-11-23,false,CGY,0,0,0,0,0,0,0,0,0,0,1,0.0,740,17,2,0,0,2,1,0,0,0
